# source: https://assets.lulu.com/media/specs/lulu-print-api-spec-sheet.xlsx
# fetched: 2026-09-03
# products: 3277
legacy_sku,sku,book_type,min_page,max_page,trim_width_in,trim_height_in,trim_width_mm,trim_height_mm,bleed_width_in,bleed_height_in,bleed_width_mm,bleed_height_mm,interior_color,print_quality,bind,interior_number,paper_type,interior_ppi,lamination,linen_color,foil_color
0900X0700FCPRECO080CW444GXX,0900X0700.FC.PRE.CO.080CW444.GXX,Landscape,2.0,470.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Coil,80.0,80# Coated White,444.0,Gloss,X,X
0900X0700FCPRECO080CW444MXX,0900X0700.FC.PRE.CO.080CW444.MXX,Landscape,2.0,470.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Coil,80.0,80# Coated White,444.0,Matte,X,X
0900X0700FCPRECW060UW444GXX,0900X0700.FC.PRE.CW.060UW444.GXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
0900X0700FCPRECW060UW444MXX,0900X0700.FC.PRE.CW.060UW444.MXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
0900X0700FCPRECW080CW444GXX,0900X0700.FC.PRE.CW.080CW444.GXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
0900X0700FCPRECW080CW444MXX,0900X0700.FC.PRE.CW.080CW444.MXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
0900X0700FCPREPB060UW444GXX,0900X0700.FC.PRE.PB.060UW444.GXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
0900X0700FCPREPB060UW444MXX,0900X0700.FC.PRE.PB.060UW444.MXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
0900X0700FCPREPB080CW444GXX,0900X0700.FC.PRE.PB.080CW444.GXX,Landscape,20.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
0900X0700FCPREPB080CW444MXX,0900X0700.FC.PRE.PB.080CW444.MXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Premium,Perfect,80.0,80# Coated White,444.0,Matte,X,X
0900X0700FCSTDCO060UW444GXX,0900X0700.FC.STD.CO.060UW444.GXX,Landscape,2.0,470.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
0900X0700FCSTDCO060UW444MXX,0900X0700.FC.STD.CO.060UW444.MXX,Landscape,2.0,470.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
0900X0700FCSTDCO080CW444GXX,0900X0700.FC.STD.CO.080CW444.GXX,Landscape,2.0,470.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Coil,80.0,80# Coated White,444.0,Gloss,X,X
0900X0700FCSTDCO080CW444MXX,0900X0700.FC.STD.CO.080CW444.MXX,Landscape,2.0,470.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Coil,80.0,80# Coated White,444.0,Matte,X,X
0900X0700FCSTDCW060UW444GXX,0900X0700.FC.STD.CW.060UW444.GXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
0900X0700FCSTDCW060UW444MXX,0900X0700.FC.STD.CW.060UW444.MXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
0900X0700FCSTDCW080CW444GXX,0900X0700.FC.STD.CW.080CW444.GXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
0900X0700FCSTDCW080CW444MXX,0900X0700.FC.STD.CW.080CW444.MXX,Landscape,24.0,800.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
0900X0700FCSTDPB060UW444GXX,0900X0700.FC.STD.PB.060UW444.GXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
0900X0700FCSTDPB060UW444MXX,0900X0700.FC.STD.PB.060UW444.MXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
0900X0700FCSTDPB080CW444GXX,0900X0700.FC.STD.PB.080CW444.GXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
0900X0700FCSTDPB080CW444MXX,0900X0700.FC.STD.PB.080CW444.MXX,Landscape,32.0,250.0,9.0,7.0,229.0,178.0,9.25,7.25,235.35,184.35,Full Color,Standard,Perfect,80.0,80# Coated White,444.0,Matte,X,X
1100X0850BWPRECO060UC444GXX,1100X0850.BW.PRE.CO.060UC444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Coil,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1100X0850BWPRECO060UC444MXX,1100X0850.BW.PRE.CO.060UC444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Coil,60.0,60# Uncoated Cream,444.0,Matte,X,X
1100X0850BWPRECO060UW444GXX,1100X0850.BW.PRE.CO.060UW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850BWPRECO060UW444MXX,1100X0850.BW.PRE.CO.060UW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850BWPRECO080CW444GXX,1100X0850.BW.PRE.CO.080CW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Coil,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850BWPRECO080CW444MXX,1100X0850.BW.PRE.CO.080CW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Coil,80.0,80# Coated White,444.0,Matte,X,X
1100X0850BWPRECW060UC444GXX,1100X0850.BW.PRE.CW.060UC444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1100X0850BWPRECW060UC444MXX,1100X0850.BW.PRE.CW.060UC444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated Cream,444.0,Matte,X,X
1100X0850BWPRECW060UW444GXX,1100X0850.BW.PRE.CW.060UW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850BWPRECW060UW444MXX,1100X0850.BW.PRE.CW.060UW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850BWPRECW080CW444GXX,1100X0850.BW.PRE.CW.080CW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850BWPRECW080CW444MXX,1100X0850.BW.PRE.CW.080CW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
1100X0850BWPREPB060UC444GXX,1100X0850.BW.PRE.PB.060UC444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Perfect,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1100X0850BWPREPB060UC444MXX,1100X0850.BW.PRE.PB.060UC444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Perfect,60.0,60# Uncoated Cream,444.0,Matte,X,X
1100X0850BWPREPB060UW444GXX,1100X0850.BW.PRE.PB.060UW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850BWPREPB060UW444MXX,1100X0850.BW.PRE.PB.060UW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850BWPREPB080CW444GXX,1100X0850.BW.PRE.PB.080CW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850BWPREPB080CW444MXX,1100X0850.BW.PRE.PB.080CW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Premium,Perfect,80.0,80# Coated White,444.0,Matte,X,X
1100X0850BWSTDCO060UC444GXX,1100X0850.BW.STD.CO.060UC444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Coil,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1100X0850BWSTDCO060UC444MXX,1100X0850.BW.STD.CO.060UC444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Coil,60.0,60# Uncoated Cream,444.0,Matte,X,X
1100X0850BWSTDCO060UW444GXX,1100X0850.BW.STD.CO.060UW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850BWSTDCO060UW444MXX,1100X0850.BW.STD.CO.060UW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850BWSTDCO080CW444GXX,1100X0850.BW.STD.CO.080CW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Coil,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850BWSTDCO080CW444MXX,1100X0850.BW.STD.CO.080CW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Coil,80.0,80# Coated White,444.0,Matte,X,X
1100X0850BWSTDCW060UC444GXX,1100X0850.BW.STD.CW.060UC444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1100X0850BWSTDCW060UC444MXX,1100X0850.BW.STD.CW.060UC444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated Cream,444.0,Matte,X,X
1100X0850BWSTDCW060UW444GXX,1100X0850.BW.STD.CW.060UW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850BWSTDCW060UW444MXX,1100X0850.BW.STD.CW.060UW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850BWSTDCW080CW444GXX,1100X0850.BW.STD.CW.080CW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850BWSTDCW080CW444MXX,1100X0850.BW.STD.CW.080CW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
1100X0850BWSTDPB060UC444GXX,1100X0850.BW.STD.PB.060UC444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Perfect,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1100X0850BWSTDPB060UC444MXX,1100X0850.BW.STD.PB.060UC444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Perfect,60.0,60# Uncoated Cream,444.0,Matte,X,X
1100X0850BWSTDPB060UW444GXX,1100X0850.BW.STD.PB.060UW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850BWSTDPB060UW444MXX,1100X0850.BW.STD.PB.060UW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850BWSTDPB080CW444GXX,1100X0850.BW.STD.PB.080CW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850BWSTDPB080CW444MXX,1100X0850.BW.STD.PB.080CW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Black & White,Standard,Perfect,80.0,80# Coated White,444.0,Matte,X,X
1100X0850FCPRECO060UW444GXX,1100X0850.FC.PRE.CO.060UW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850FCPRECO060UW444MXX,1100X0850.FC.PRE.CO.060UW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850FCPRECO080CW444GXX,1100X0850.FC.PRE.CO.080CW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Coil,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850FCPRECO080CW444MXX,1100X0850.FC.PRE.CO.080CW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Coil,80.0,80# Coated White,444.0,Matte,X,X
1100X0850FCPRECW060UW444GXX,1100X0850.FC.PRE.CW.060UW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850FCPRECW060UW444MXX,1100X0850.FC.PRE.CW.060UW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850FCPRECW080CW444GXX,1100X0850.FC.PRE.CW.080CW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850FCPRECW080CW444MXX,1100X0850.FC.PRE.CW.080CW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
1100X0850FCPREPB060UW444GXX,1100X0850.FC.PRE.PB.060UW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850FCPREPB060UW444MXX,1100X0850.FC.PRE.PB.060UW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850FCPREPB080CW444GXX,1100X0850.FC.PRE.PB.080CW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850FCPREPB080CW444MXX,1100X0850.FC.PRE.PB.080CW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Perfect,80.0,80# Coated White,444.0,Matte,X,X
1100X0850FCPREWO100CW200GXX,1100X0850.FC.PRE.WO.100CW200.GXX,Calendar,2.0,48.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Premium,Wire O,#N/A,#N/A,#N/A,Gloss,X,X
1100X0850FCSTDCO060UW444GXX,1100X0850.FC.STD.CO.060UW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850FCSTDCO060UW444MXX,1100X0850.FC.STD.CO.060UW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850FCSTDCO080CW444GXX,1100X0850.FC.STD.CO.080CW444.GXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Coil,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850FCSTDCO080CW444MXX,1100X0850.FC.STD.CO.080CW444.MXX,US Letter Landscape,2.0,470.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Coil,80.0,80# Coated White,444.0,Matte,X,X
1100X0850FCSTDCW060UW444GXX,1100X0850.FC.STD.CW.060UW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850FCSTDCW060UW444MXX,1100X0850.FC.STD.CW.060UW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850FCSTDCW080CW444GXX,1100X0850.FC.STD.CW.080CW444.GXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850FCSTDCW080CW444MXX,1100X0850.FC.STD.CW.080CW444.MXX,US Letter Landscape,24.0,800.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
1100X0850FCSTDPB060UW444GXX,1100X0850.FC.STD.PB.060UW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
1100X0850FCSTDPB060UW444MXX,1100X0850.FC.STD.PB.060UW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
1100X0850FCSTDPB080CW444GXX,1100X0850.FC.STD.PB.080CW444.GXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
1100X0850FCSTDPB080CW444MXX,1100X0850.FC.STD.PB.080CW444.MXX,US Letter Landscape,32.0,250.0,11.0,8.5,279.0,216.0,11.25,8.75,285.35,222.35,Full Color,Standard,Perfect,80.0,80# Coated White,444.0,Matte,X,X
1169X0827BWPRECO060UC444GXX,1169X0827.BW.PRE.CO.060UC444.GXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Coil,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1169X0827BWPRECO060UC444MXX,1169X0827.BW.PRE.CO.060UC444.MXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Coil,60.0,60# Uncoated Cream,444.0,Matte,X,X
1169X0827BWPRECO060UW444GXX,1169X0827.BW.PRE.CO.060UW444.GXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
1169X0827BWPRECO060UW444MXX,1169X0827.BW.PRE.CO.060UW444.MXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
1169X0827BWPRECO080CW444GXX,1169X0827.BW.PRE.CO.080CW444.GXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Coil,80.0,80# Coated White,444.0,Gloss,X,X
1169X0827BWPRECO080CW444MXX,1169X0827.BW.PRE.CO.080CW444.MXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Coil,80.0,80# Coated White,444.0,Matte,X,X
1169X0827BWPRECW060UC444GXX,1169X0827.BW.PRE.CW.060UC444.GXX,A4 Landscape,24.0,800.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1169X0827BWPRECW060UC444MXX,1169X0827.BW.PRE.CW.060UC444.MXX,A4 Landscape,24.0,800.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated Cream,444.0,Matte,X,X
1169X0827BWPRECW060UW444GXX,1169X0827.BW.PRE.CW.060UW444.GXX,A4 Landscape,24.0,800.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
1169X0827BWPRECW060UW444MXX,1169X0827.BW.PRE.CW.060UW444.MXX,A4 Landscape,24.0,800.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
1169X0827BWPRECW080CW444GXX,1169X0827.BW.PRE.CW.080CW444.GXX,A4 Landscape,24.0,800.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
1169X0827BWPRECW080CW444MXX,1169X0827.BW.PRE.CW.080CW444.MXX,A4 Landscape,24.0,800.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
1169X0827BWPREPB060UC444GXX,1169X0827.BW.PRE.PB.060UC444.GXX,A4 Landscape,32.0,250.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Perfect,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1169X0827BWPREPB060UC444MXX,1169X0827.BW.PRE.PB.060UC444.MXX,A4 Landscape,32.0,250.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Perfect,60.0,60# Uncoated Cream,444.0,Matte,X,X
1169X0827BWPREPB060UW444GXX,1169X0827.BW.PRE.PB.060UW444.GXX,A4 Landscape,32.0,250.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
1169X0827BWPREPB060UW444MXX,1169X0827.BW.PRE.PB.060UW444.MXX,A4 Landscape,32.0,250.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
1169X0827BWPREPB080CW444GXX,1169X0827.BW.PRE.PB.080CW444.GXX,A4 Landscape,32.0,250.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
1169X0827BWPREPB080CW444MXX,1169X0827.BW.PRE.PB.080CW444.MXX,A4 Landscape,32.0,250.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Premium,Perfect,80.0,80# Coated White,444.0,Matte,X,X
1169X0827BWSTDCO060UC444GXX,1169X0827.BW.STD.CO.060UC444.GXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Standard,Coil,60.0,60# Uncoated Cream,444.0,Gloss,X,X
1169X0827BWSTDCO060UC444MXX,1169X0827.BW.STD.CO.060UC444.MXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Standard,Coil,60.0,60# Uncoated Cream,444.0,Matte,X,X
1169X0827BWSTDCO060UW444GXX,1169X0827.BW.STD.CO.060UW444.GXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Standard,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
1169X0827BWSTDCO060UW444MXX,1169X0827.BW.STD.CO.060UW444.MXX,A4 Landscape,2.0,470.0,11.69,8.27,297.0,210.0,11.94,8.52,303.35,216.35,Black & White,Standard,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
